,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
idNepScut1,0.00438594738594739,0.63798001998002,0.298494505494506,0.00299467199467199,0.0049050949050949,0.0312753912753913,0.00348751248751249,0.0157299367299367,0.000159174159174159,0,7.89210789210789e-05,5.76090576090576e-05,0.000264735264735265,0.000100899100899101,1.6983016983017e-05,3.33000333000333e-07,1.0989010989011e-05,4.2957042957043e-05,1.43190143190143e-05
idNowFero1,0.0038162720906969,0.226127375791931,0.696191730576859,0.00309603201067022,0.00383194398132711,0.0588499499833278,0.00141713904634878,0.00594264754918306,0.000503834611537179,1.00033344448149e-06,2.43414471490497e-05,4.70156718906302e-05,8.56952317439146e-05,3.66788929643214e-05,3.33444481493831e-07,2.26742247415805e-05,0,1.00033344448149e-06,4.33477825941981e-06
idPheCory1,0.00517011340893929,0.560421614409606,0.384468645763843,0.00362174783188793,0.00537091394262842,0.0262508338892595,0.00253535690460307,0.0115103402268179,0.000151100733822548,4.66977985323549e-06,9.33955970647098e-06,0.000114076050700467,2.80186791194129e-05,0.00021180787191461,0,3.40226817878586e-05,2.80186791194129e-05,4.63642428285524e-05,2.30153435623749e-05
idPhyMeln1,0.00640580193397799,0.616566188729576,0.3428972990997,0.00176292097365789,0.00341047015671891,0.0101197065688563,0.0117259086362121,0.00638579526508836,0.000399133044348116,5.3351117039013e-06,5.06835611870624e-05,3.80126708902968e-05,2.3674558186062e-05,0.000143381127042347,5.66855618539513e-06,8.00266755585195e-06,1.9673224408136e-05,2.00066688896299e-06,3.03434478159386e-05
idPlaAlba1,0.00566233333333333,0.553175,0.395027,0.0100226666666667,0.011292,0.019078,0.002638,0.00229566666666667,0.000294333333333333,3.9e-05,1.93333333333333e-05,7.83333333333333e-05,2.96666666666667e-05,0.000248,2.03333333333333e-05,3.66666666666667e-06,6.66666666666667e-06,5.2e-05,1.8e-05
idPlaAlba1.idPlaAlba3,0.0562331778814124,0.499276149233844,0.269276482345103,0.0514413724183877,0.0171175882744837,0.0916309127248501,0.0116842105263158,0.00106895403064624,0.000760159893404397,5.42971352431712e-05,1.83211192538308e-05,1.76548967355097e-05,0.000303131245836109,0.000110259826782145,1.26582278481013e-05,3.86409060626249e-05,0.000155562958027981,7.36175882744837e-05,0.000726848767488341
idPlaAlba1.idPlaAlba4,0.0066026622296173,0.569176039933444,0.37913377703827,0.00741930116472546,0.00859900166389351,0.0221291181364393,0.00374608985024958,0.00249650582362729,0.000358402662229617,6.65557404326123e-07,1.36439267886855e-05,7.72046589018303e-05,9.55074875207987e-05,8.91846921797005e-05,3.99334442595674e-06,1.56405990016639e-05,6.65557404326123e-06,1.79700499168053e-05,1.86356073211314e-05
idPoeNobi2,0.00627738927738928,0.139660672660673,0.786746586746587,0.00191874791874792,0.00217182817182817,0.0555511155511156,0.00412487512487513,0.00246453546453546,0.000711288711288711,6.66000666000666e-07,9.99000999000999e-06,1.63170163170163e-05,7.75890775890776e-05,0.0001002331002331,1.03230103230103e-05,0.00010989010989011,7.32600732600733e-06,2.8971028971029e-05,1.16550116550117e-05
idPolAmen1,0.00632911392405063,0.698867421718854,0.230355762824783,0.00139606928714191,0.00200266489007328,0.047852764823451,0.00138407728181213,0.0112451698867422,0.000144570286475683,1.46568954030646e-05,1.43237841439041e-05,1.19920053297801e-05,7.19520319786809e-05,0.000123584277148568,4.99666888740839e-05,3.79746835443038e-05,6.32911392405063e-06,1.53231179213857e-05,7.62824783477682e-05
idPolAngu1,0.00634387483355526,0.705215712383489,0.221237350199734,0.00220272969374168,0.00218541944074567,0.0364114513981358,0.00101997336884154,0.0244310918774967,0.000144141145139814,6.6577896138482e-07,2.762982689747e-05,2.33022636484687e-05,3.52862849533955e-05,0.000526964047936085,4.99334221038615e-06,9.95339547270306e-05,1.69773635153129e-05,3.66178428761651e-06,6.92410119840213e-05
idPolDomi1,0.00495704295704296,0.498272061272061,0.244160173160173,0.00183816183816184,0.00274492174492174,0.227684648684649,0.000945387945387945,0.0187039627039627,0.000157842157842158,2.66400266400266e-06,4.995004995005e-06,6.72660672660673e-05,0.000128538128538129,4.46220446220446e-05,0.000118881118881119,6.36030636030636e-05,3.33000333000333e-07,1.0989010989011e-05,9.39060939060939e-05
idProAzur1,0.00631678880746169,0.363582611592272,0.49988874083944,0.00310692871419054,0.0044070619586942,0.0844570286475683,0.00142871419053964,0.0359383744170553,0.000579280479680213,6.32911392405063e-06,5.99600266489007e-06,1.33244503664224e-05,0.000116922051965356,1.99866755496336e-05,6.02931379080613e-05,2.36508994003997e-05,1.6655562958028e-05,3.3311125916056e-06,2.7981345769487e-05
idRhiCamp1,0.00375425141713905,0.714339779926642,0.211768256085362,0.00366455485161721,0.00370990330110037,0.0552170723574525,0.00123907969323108,0.00512204068022674,0.000198066022007336,2.00066688896299e-06,2.33411137045682e-06,6.60220073357786e-05,4.23474491497166e-05,0.000708902967655885,4.00133377792598e-05,1.23374458152718e-05,2.30076692230744e-05,2.00066688896299e-05,7.00233411137046e-05
idSarCaer1,0.00299966655551851,0.349481160386796,0.472413804601534,0.00446782260753585,0.00524641547182394,0.150543847949316,0.0115538512837613,0.00236512170723575,0.000413137712570857,1.66722240746916e-05,8.16938979659887e-05,8.93631210403468e-05,7.36912304101367e-05,6.26875625208403e-05,3.66788929643214e-05,9.73657885961987e-05,0,3.30110036678893e-05,2.40080026675559e-05
idSarRose1,0.00397666666666667,0.318606666666667,0.504685,0.006479,0.00746233333333333,0.150379,0.00272466666666667,0.00502,0.00036,7.33333333333333e-06,2.53333333333333e-05,9.2e-05,3.46666666666667e-05,1.56666666666667e-05,4.06666666666667e-05,5.66666666666667e-06,1e-06,5.8e-05,2.63333333333333e-05
idSarSubv1,0.00330143381127042,0.350988996332111,0.474862287429143,0.00485995331777259,0.00751750583527843,0.148169389796599,0.00185295098366122,0.00757519173057686,0.000472824274758253,8.00266755585195e-06,4.33477825941981e-05,8.53617872624208e-05,5.46848949649883e-05,1.80060020006669e-05,1.73391130376792e-05,6.06868956318773e-05,6.23541180393465e-05,5.3351117039013e-06,4.43481160386796e-05
idSarVari1,0.00317433333333333,0.339622666666667,0.488625333333333,0.004894,0.008432,0.14518,0.00265866666666667,0.00658933333333333,0.000551,2.33333333333333e-06,5.2e-05,3.86666666666667e-05,8.63333333333333e-05,5.3e-05,1.13333333333333e-05,6.66666666666667e-06,1.7e-05,3.33333333333333e-06,2e-06
idScaPyra1,0.00680985680985681,0.507553113553113,0.429845154845155,0.00997435897435897,0.0101761571761572,0.0255744255744256,0.00736163836163836,0.00160506160506161,0.000651348651348651,1.36530136530137e-05,2.83050283050283e-05,7.29270729270729e-05,0.000108891108891109,0.000105561105561106,5.99400599400599e-06,3.6963036963037e-05,3.62970362970363e-05,2.36430236430236e-05,1.66500166500167e-05
idSicFerr1,0.0129546817727424,0.336112962345885,0.599143285571476,0.00381239586804399,0.00521059646784405,0.0321722759080307,0.00864111962679107,0.00106997667444185,0.000321226257914029,2.33255581472842e-06,2.53248917027657e-05,6.03132289236921e-05,0.000160613128957014,5.19826724425192e-05,9.3302232589137e-06,5.19826724425192e-05,9.83005664778407e-05,1.16627790736421e-05,8.96367877374209e-05
idSphTaen1,0.00485804731756081,0.5783982005998,0.364372209263579,0.0103655448183939,0.0114931689436854,0.0248497167610796,0.00138753748750417,0.00211162945684772,0.000222925691436188,4.66511162945685e-06,2.96567810729757e-05,0.000601132955681439,2.33255581472842e-06,0.00125724758413862,1.03298900366544e-05,1.89936687770743e-05,6.66444518493835e-07,1.33288903698767e-06,1.46617794068644e-05
idStoLuna1,0.00724241413804602,0.62033711237079,0.331402800933645,0.00265821940646882,0.00367922640880293,0.0206258752917639,0.00239746582194065,0.0108879626542181,0.000365788596198733,3.03434478159386e-05,2.60086695565188e-05,2.33411137045682e-05,9.53651217072357e-05,0.000144381460486829,1.20040013337779e-05,1.33377792597533e-06,1.70056685561854e-05,1.50050016672224e-05,3.83461153717906e-05
idSuiVari3,0.00972566666666667,0.858690333333333,0.0829196666666667,0.000846666666666667,0.00177866666666667,0.00956833333333333,0.0107136666666667,0.0216496666666667,0.00382633333333333,1.3e-05,4.86666666666667e-05,2.86666666666667e-05,1.96666666666667e-05,9.06666666666667e-05,3.9e-05,3.33333333333333e-07,2.9e-05,6.33333333333333e-06,5.66666666666667e-06
idSyrPipi1,0.00460666666666667,0.343262,0.613489,0.002698,0.004322,0.0211813333333333,0.008853,0.001183,0.000125666666666667,1e-06,5.4e-05,2.86666666666667e-05,2.33333333333333e-05,9.56666666666667e-05,1.1e-05,2.16666666666667e-05,5.33333333333333e-06,3.2e-05,6.66666666666667e-06
idSyrPipi1.idSyrPipi2,0.00529790069976674,0.354946351216261,0.601740753082306,0.00231922692435855,0.00391869376874375,0.0210273242252582,0.00923692102632456,0.00107730756414528,0.000164611796067977,3.33222259246918e-06,7.26424525158281e-05,1.33288903698767e-05,4.89836721092969e-05,6.69776741086305e-05,2.49916694435188e-05,2.99900033322226e-06,8.33055648117294e-06,9.99666777740753e-07,2.8323892035988e-05
idSyrPipi1.idSyrPipi5,0.00517854763491006,0.354614590273151,0.602970686209194,0.00268321119253831,0.00364490339773484,0.0210023317788141,0.00817088607594937,0.00110126582278481,0.000226515656229181,1.39906728847435e-05,6.56229180546302e-05,3.49766822118588e-05,6.06262491672219e-05,6.49566955363091e-05,4.26382411725516e-05,4.33044636908728e-05,8.99400399733511e-06,9.32711525649567e-06,6.26249167221852e-05
idSyrPipi1.idSyrPipi6,0.00538887037654115,0.354319893368877,0.602479506831056,0.00253148950349883,0.00428190603132289,0.020488503832056,0.00880673108963679,0.00114161946017994,0.000137954015328224,2.66577807397534e-06,6.79773408863712e-05,8.66377874041986e-06,8.86371209596801e-05,3.49883372209264e-05,5.96467844051983e-05,2.86571142952349e-05,3.03232255914695e-05,3.59880039986671e-05,6.59780073308897e-05
idSyrPipi1.idSyrPipi7,0.00509072715143429,0.354559706470981,0.604950967311541,0.00227751834556371,0.00385723815877251,0.0189072715143429,0.00857304869913275,0.00129352901934623,0.000151100733822548,2.30153435623749e-05,7.00466977985324e-06,6.00400266844563e-05,5.7371581054036e-05,7.80520346897932e-05,5.33689126084056e-06,2.33488992661775e-05,8.00533689126084e-06,2.8685790527018e-05,4.8032021347565e-05
idSyrPipi1.idSyrPipi8,0.00449249749916639,0.355990663554518,0.602217739246415,0.00227642547515839,0.0043567855951984,0.020566522174058,0.00819106368789597,0.00129243081027009,0.000235078359453151,4.33477825941981e-06,0.000105035011670557,3.33444481493831e-05,3.96798932977659e-05,4.90163387795932e-05,2.46748916305435e-05,8.23607869289763e-05,5.00166722240747e-06,3.33444481493831e-07,3.70123374458153e-05
idSyrPipi1.idSyrPipi9,0.00500867534200868,0.3561995328662,0.602137804471138,0.00232532532532533,0.00389289289289289,0.0195071738405072,0.00897530864197531,0.00149716383049716,0.00013013013013013,1.66833500166834e-06,3.6036036036036e-05,3.67033700367034e-05,5.47213880547214e-05,2.5025025025025e-05,1.46813480146813e-05,7.97464130797464e-05,2.3023023023023e-05,3.06973640306974e-05,2.36903570236904e-05
idSyrPipi1.idSyrPipi10,0.00537520826391203,0.354973008997001,0.603087304231923,0.00235754748417194,0.00335521492835721,0.0207370876374542,0.00801232922359214,0.00153848717094302,0.00028323892035988,3.33222259246918e-06,8.23058980339887e-05,3.59880039986671e-05,1.33288903698767e-05,6.56447850716428e-05,2.0326557814062e-05,8.99700099966678e-06,2.86571142952349e-05,8.99700099966678e-06,1.29956681106298e-05
idSyrPipi1.idSyrPipi11,0.00526408802934311,0.357288096032011,0.600922640880293,0.00229909969989997,0.0036538846282094,0.0196632210736912,0.00897565855285095,0.00134778259419807,0.000265755251750584,8.66955651883961e-06,0.000132377459153051,2.86762254084695e-05,3.06768922974325e-05,4.26808936312104e-05,7.33577859286429e-06,2.00066688896299e-06,1.93397799266422e-05,3.60120040013338e-05,1.20040013337779e-05
idTacFera2,0.00639220259913362,0.317045318227258,0.643242919026991,0.00198633788737088,0.00311662779073642,0.0220429856714429,0.00201532822392536,0.00357014328557148,0.000299233588803732,5.99800066644452e-06,4.53182272575808e-05,2.76574475174942e-05,3.53215594801733e-05,5.89803398867044e-05,4.49850049983339e-05,1.49950016661113e-05,1.89936687770743e-05,1.69943352215928e-05,1.96601132955681e-05
idTacLuri1,0.00700366666666667,0.292984666666667,0.639405,0.00197,0.003634,0.026206,0.00112733333333333,0.0270896666666667,0.000331333333333333,5.33333333333333e-06,1.86666666666667e-05,6.33333333333333e-05,5.36666666666667e-05,2.83333333333333e-05,2.93333333333333e-05,3.5e-05,1.13333333333333e-05,3.33333333333333e-07,3e-06
idTheAcut1,0.00367933333333333,0.285279,0.621953333333333,0.003564,0.00548266666666667,0.0729686666666667,0.001343,0.00519166666666667,0.000240333333333333,6.66666666666667e-07,1.36666666666667e-05,3.96666666666667e-05,9.93333333333333e-05,4.46666666666667e-05,8e-06,1.4e-05,2.66666666666667e-06,4.8e-05,2.73333333333333e-05
idTheAtra2,0.0121643333333333,0.306478,0.650876333333333,0.001819,0.001776,0.00839066666666667,0.0170283333333333,0.000841333333333333,0.000257333333333333,0,0.000143,7.66666666666667e-06,1.4e-05,3.16666666666667e-05,4e-05,2.63333333333333e-05,3.53333333333333e-05,2.96666666666667e-05,4.1e-05
idTheSoli1,0.0138689126084056,0.297815210140093,0.639962975316878,0.00393962641761174,0.00839059372915277,0.0279853235490327,0.00165410273515677,0.00597064709806538,0.000126084056037358,7.00466977985324e-06,1.00066711140761e-05,2.10140093395597e-05,6.77118078719146e-05,0.000135090060040027,6.6711140760507e-06,6.6711140760507e-06,2.53502334889927e-05,3.33555703802535e-06,3.66911274182789e-06
idVolInan1,0.00743314438146049,0.372026342114038,0.49524774924975,0.00613737912637546,0.0147052350783595,0.0520443481160387,0.047432810936979,0.00432110703567856,0.000175391797265755,8.33611203734578e-06,0.000110703567855952,1.53384461487162e-05,0.000140713571190397,0.000105035011670557,8.33611203734578e-06,3.33444481493831e-07,3.66788929643214e-06,6.00200066688896e-06,7.80260086695565e-05
idVolInfl1,0.00467545030020013,0.481497665110073,0.461112074716478,0.00712808539026017,0.0107121414276184,0.0269953302201468,0.00388325550366911,0.00120113408939293,0.000237491661107405,2.00133422281521e-06,2.53502334889927e-05,9.77318212141428e-05,0.000116744496330887,0.00226017344896598,2.66844563042028e-06,7.33822548365577e-06,7.67178118745831e-06,5.00333555703803e-06,3.26884589726484e-05
idXanPedi1,0.00580479680213191,0.396223517654897,0.530975349766822,0.00208127914723518,0.00338107928047968,0.0512021985343105,0.00106062624916722,0.00857728181212525,0.000146235842771486,7.32844770153231e-06,2.13191205862758e-05,7.32844770153231e-06,6.9620253164557e-05,8.62758161225849e-05,4.86342438374417e-05,0.000173884077281812,1.63224516988674e-05,4.33044636908728e-05,7.36175882744837e-05
idXylSylv2,0.00365488496165388,0.247838279426475,0.622812270756919,0.00429943314438146,0.00670090030010003,0.103830610203401,0.00888962987662554,0.0014164721573858,0.000213404468156052,8.00266755585195e-06,8.80293431143715e-05,2.7675891963988e-05,7.26908969656552e-05,4.46815605201734e-05,1.56718906302101e-05,1.00033344448149e-06,6.00200066688896e-06,0,8.03601200400133e-05
ihAcaHaem1,0.00468943685438187,0.333337554148617,0.341578473842053,0.0881766077974009,0.0298363878707098,0.102371209596801,0.0167650783072309,0.008784071976008,0.000107964011996001,6.66444518493835e-07,0.00012862379206931,0.073781406197934,2.66577807397534e-06,1.93268910363212e-05,4.36521159613462e-05,3.33222259246918e-06,1.66611129623459e-06,0.000341219593468844,3.06564478507164e-05
ihAelAcum1,0.0061242919026991,0.65073875374875,0.232262912362546,0.0283015661446185,0.0192125958013995,0.0564435188270576,0.00407797400866378,0.00217027657447517,0.000297900699766744,8.99700099966678e-06,3.96534488503832e-05,0.00016327890703099,4.09863378873709e-05,1.29956681106298e-05,3.99866711096301e-06,3.33222259246918e-06,2.66577807397534e-06,7.09763412195935e-05,2.33255581472842e-05
ihDrePlat2,0.00548367754830113,0.543038640906063,0.268884410393071,0.0731199200532978,0.0158687541638907,0.0425926049300466,0.048742838107928,0.00153197868087941,0.000162225183211193,3.99733510992672e-06,1.99866755496336e-05,0.000322784810126582,3.99733510992672e-05,0.000105596269153897,7.99467021985343e-06,3.3311125916056e-07,3.36442371752165e-05,3.66422385076616e-05,3.99733510992672e-06
ihGonAcut1,0.0126467844051983,0.48657514161946,0.309050316561146,0.080082305898034,0.00251216261246251,0.104718093968677,0.00102265911362879,0.00203698767077641,0.000170943018993669,2.53248917027657e-05,2.66577807397534e-06,0.000272575808063979,4.0653115628124e-05,8.33055648117294e-06,0.000158613795401533,0.000441519493502166,6.96434521826058e-05,0.000163612129290237,1.66611129623459e-06
iiAthCine2,0.00230779480346436,0.76735309793471,0.175764823451033,0.0162704863424384,0.0295862758161226,0.00304230512991339,0.00126482345103264,0.00181012658227848,0.000105263157894737,1.46568954030646e-05,1.03264490339773e-05,0.000109260493004664,3.49766822118588e-05,0.00225882744836775,9.99333777481679e-07,1.63224516988674e-05,3.3311125916056e-07,1.73217854763491e-05,3.19786808794137e-05
iiGlyPell1,0.00691566666666667,0.680862,0.209266666666667,0.064581,0.0295246666666667,0.00359166666666667,0.00218133333333333,0.00117533333333333,0.001046,5.33333333333333e-06,1.1e-05,3.76666666666667e-05,9e-06,0.000767333333333333,1.56666666666667e-05,1.33333333333333e-06,6.66666666666667e-07,0,7.66666666666667e-06
